Date,State,tot_cases,new_cases
2022-02-03,ID,"384,741","16,076"
2022-02-10,ID,"397,868","13,127"
2022-02-17,ID,"409,131","11,263"
2022-02-24,ID,"419,168","10,037"
2022-03-03,ID,"429,473","10,305"
2022-03-10,ID,"436,019","6,546"
2022-03-17,ID,"440,740","4,721"
2022-03-24,ID,"443,274","2,534"
2022-03-31,ID,"443,913",639
2022-04-07,ID,"444,525",612
2022-04-14,ID,"444,907",382
2022-04-21,ID,"445,348",441
2022-04-28,ID,"445,820",472
2022-05-05,ID,"446,548",728
2022-05-12,ID,"447,540",992
2022-05-19,ID,"448,754","1,214"
2022-05-26,ID,"450,337","1,583"
2022-06-02,ID,"452,085","1,748"
2022-06-09,ID,"454,577","2,492"
2022-06-16,ID,"457,026","2,449"
2022-06-23,ID,"459,524","2,498"
2022-06-30,ID,"462,979","3,455"
2022-07-07,ID,"466,007","3,028"
2022-07-14,ID,"470,457","4,450"
2022-07-21,ID,"474,150","3,693"
2022-07-28,ID,"477,684","3,534"
2022-08-04,ID,"480,606","2,922"
2022-08-11,ID,"483,255","2,649"
2022-08-18,ID,"485,489","2,234"
2022-08-25,ID,"487,329","1,840"
2022-09-01,ID,"489,400","2,071"
2022-09-08,ID,"490,946","1,546"
2022-09-15,ID,"492,580","1,634"
2022-09-22,ID,"494,080","1,500"
2022-09-29,ID,"495,484","1,404"
2022-10-06,ID,"496,600","1,116"
2022-10-13,ID,"497,710","1,110"
2022-10-20,ID,"498,789","1,079"
2022-10-27,ID,"499,828","1,039"
2022-11-03,ID,"500,859","1,031"
2022-11-10,ID,"502,105","1,246"
2022-11-17,ID,"503,346","1,241"
2020-01-23,IL,0,0
2020-01-30,IL,1,1
2020-02-06,IL,2,1
2020-02-13,IL,2,0
2020-02-20,IL,2,0
2020-02-27,IL,2,0
2020-03-05,IL,4,2
2020-03-12,IL,25,21
2020-03-19,IL,273,248
2020-03-26,IL,"1,864","1,591"
2020-04-02,IL,"6,982","5,118"
2020-04-09,IL,"15,085","8,103"
2020-04-16,IL,"24,595","9,510"
2020-04-23,IL,"35,113","10,518"
2020-04-30,IL,"50,356","15,243"
2020-05-07,IL,"68,231","17,875"
2020-05-14,IL,"84,689","16,458"
2020-05-21,IL,"100,418","15,729"
2020-05-28,IL,"114,312","13,894"
2020-06-04,IL,"123,823","9,511"
2020-06-11,IL,"129,833","6,010"
2020-06-18,IL,"134,184","4,351"
2020-06-25,IL,"138,540","4,356"
2020-07-02,IL,"144,010","5,470"
2020-07-09,IL,"150,548","6,538"
2020-07-16,IL,"157,813","7,265"
2020-07-23,IL,"166,481","8,668"
2020-07-30,IL,"176,364","9,883"
2020-08-06,IL,"187,754","11,390"
2020-08-13,IL,"199,918","12,164"
2020-08-20,IL,"213,223","13,305"
2020-08-27,IL,"227,047","13,824"
2020-09-03,IL,"240,344","13,297"
2020-09-10,IL,"255,614","15,270"
2020-09-17,IL,"268,238","12,624"
2020-09-24,IL,"281,303","13,065"
2020-10-01,IL,"295,723","14,420"
2020-10-08,IL,"310,337","14,614"
2020-10-15,IL,"330,637","20,300"
2020-10-22,IL,"358,800","28,163"
2020-10-29,IL,"393,800","35,000"
2020-11-05,IL,"443,803","50,003"
2020-11-12,IL,"523,840","80,037"
2020-11-19,IL,"606,771","82,931"
2020-11-26,IL,"685,467","78,696"
2020-12-03,IL,"748,603","63,136"
2020-12-10,IL,"812,431","63,828"
2020-12-17,IL,"870,601","58,170"
2020-12-24,IL,"918,066","47,465"
2020-12-31,IL,"955,381","37,315"
2021-01-07,IL,"999,288","43,907"
2021-01-14,IL,"1,046,030","46,742"
2021-01-21,IL,"1,081,360","35,330"
2021-01-28,IL,"1,112,186","30,826"
2021-02-04,IL,"1,134,231","22,045"
2021-02-11,IL,"1,152,995","18,764"
2021-02-18,IL,"1,166,713","13,718"
2021-02-25,IL,"1,179,343","12,630"
2021-03-04,IL,"1,191,518","12,175"
2021-03-11,IL,"1,202,709","11,191"
2021-03-18,IL,"1,213,766","11,057"
2021-03-25,IL,"1,227,704","13,938"
2021-04-01,IL,"1,244,587","16,883"
2021-04-08,IL,"1,265,459","20,872"
2021-04-15,IL,"1,288,935","23,476"
2021-04-22,IL,"1,309,552","20,617"
2021-04-29,IL,"1,328,455","18,903"
2021-05-06,IL,"1,346,396","17,941"
2021-05-13,IL,"1,359,747","13,351"
2021-05-20,IL,"1,370,338","10,591"
2021-05-27,IL,"1,378,392","8,054"
2021-06-03,IL,"1,383,056","4,664"
2021-06-10,IL,"1,386,252","3,196"
2021-06-17,IL,"1,388,311","2,059"
2021-06-24,IL,"1,389,882","1,571"
2021-07-01,IL,"1,391,743","1,861"
2021-07-08,IL,"1,394,240","2,497"
2021-07-15,IL,"1,398,413","4,173"
2021-07-22,IL,"1,404,469","6,056"
2021-07-29,IL,"1,415,573","11,104"
2021-08-05,IL,"1,430,265","14,692"
2021-08-12,IL,"1,451,094","20,829"
2021-08-19,IL,"1,474,285","23,191"
2021-08-26,IL,"1,499,022","24,737"
2021-09-02,IL,"1,528,120","29,098"
2021-09-09,IL,"1,554,336","26,216"
2021-09-16,IL,"1,582,392","28,056"
2021-09-23,IL,"1,605,320","22,928"
2021-09-30,IL,"1,624,164","18,844"
2021-10-07,IL,"1,643,993","19,829"
2021-10-14,IL,"1,660,884","16,891"
2021-10-21,IL,"1,675,794","14,910"
2021-10-28,IL,"1,690,273","14,479"
2021-11-04,IL,"1,705,782","15,509"
2021-11-11,IL,"1,727,634","21,852"
2021-11-18,IL,"1,752,502","24,868"
2021-11-25,IL,"1,784,900","32,398"
2021-12-02,IL,"1,815,994","31,094"
2021-12-09,IL,"1,867,912","51,918"
2021-12-16,IL,"1,921,434","53,522"
2021-12-23,IL,"2,002,360","80,926"
2021-12-30,IL,"2,119,162","116,802"
2022-01-06,IL,"2,295,445","176,283"
2022-01-13,IL,"2,522,953","227,508"
2022-01-20,IL,"2,709,474","186,521"
2022-01-27,IL,"2,867,299","157,825"
2022-02-03,IL,"2,939,099","71,800"
2022-02-10,IL,"2,982,076","42,977"
2022-02-17,IL,"3,007,921","25,845"
2022-02-24,IL,"3,022,577","14,656"
2022-03-03,IL,"3,034,631","12,054"
2022-03-10,IL,"3,042,445","7,814"
2022-03-17,IL,"3,050,569","8,124"
2022-03-24,IL,"3,058,129","7,560"
2022-03-31,IL,"3,066,583","8,454"
2022-04-07,IL,"3,076,574","9,991"
2022-04-14,IL,"3,088,682","12,108"
2022-04-21,IL,"3,106,609","17,927"
2022-04-28,IL,"3,128,136","21,527"
2022-05-05,IL,"3,157,453","29,317"
2022-05-12,IL,"3,195,246","37,793"
2022-05-19,IL,"3,237,289","42,043"
2022-05-26,IL,"3,274,357","37,068"
2022-06-02,IL,"3,306,763","32,406"
2022-06-09,IL,"3,342,542","35,779"
2022-06-16,IL,"3,371,262","28,720"
2022-06-23,IL,"3,398,128","26,866"
2022-06-30,IL,"3,425,979","27,851"
2022-07-07,IL,"3,451,749","25,770"
2022-07-14,IL,"3,486,089","34,340"
2022-07-21,IL,"3,516,370","30,281"
2022-07-28,IL,"3,550,590","34,220"
2022-08-04,IL,"3,584,009","33,419"
2022-08-11,IL,"3,611,415","27,406"
2022-08-18,IL,"3,636,062","24,647"
2022-08-25,IL,"3,661,342","25,280"
2022-09-01,IL,"3,687,549","26,207"
2022-09-08,IL,"3,708,917","21,368"
2022-09-15,IL,"3,728,300","19,383"
2022-09-22,IL,"3,743,789","15,489"
2022-09-29,IL,"3,758,295","14,506"
2022-10-06,IL,"3,769,280","10,985"
2022-10-13,IL,"3,779,983","10,703"
2022-10-20,IL,"3,790,174","10,191"
2022-10-27,IL,"3,804,664","14,490"
2022-11-03,IL,"3,818,330","13,666"
2022-11-10,IL,"3,832,738","14,408"
2022-11-17,IL,"3,845,953","13,215"
2020-01-23,IN,0,0
2020-01-30,IN,0,0
2020-02-06,IN,0,0
2020-02-13,IN,0,0
2020-02-20,IN,0,0
2020-02-27,IN,0,0
2020-03-05,IN,0,0
2020-03-12,IN,11,11
2020-03-19,IN,38,27
2020-03-26,IN,479,441
2020-04-02,IN,"2,563","2,084"
2020-04-09,IN,"5,946","3,383"
2020-04-16,IN,"8,950","3,004"
2020-04-23,IN,"12,444","3,494"
2020-04-30,IN,"17,171","4,727"
2020-05-07,IN,"21,870","4,699"
2020-05-14,IN,"25,479","3,609"
2020-05-21,IN,"29,277","3,798"
2020-05-28,IN,"32,433","3,156"
2020-06-04,IN,"35,713","3,280"
2020-06-11,IN,"38,338","2,625"
2020-06-18,IN,"40,990","2,652"
2020-06-25,IN,"43,138","2,148"
2020-07-02,IN,"45,951","2,813"
2020-07-09,IN,"49,070","3,119"
2020-07-16,IN,"53,361","4,291"
2020-07-23,IN,"58,677","5,316"
2020-07-30,IN,"64,296","5,619"
2020-08-06,IN,"69,966","5,670"
2020-08-13,IN,"76,528","6,562"
2020-08-20,IN,"82,335","5,807"
2020-08-27,IN,"89,362","7,027"
2020-09-03,IN,"95,753","6,391"
2020-09-10,IN,"101,487","5,734"
2020-09-17,IN,"107,814","6,327"
2020-09-24,IN,"113,335","5,521"
2020-10-01,IN,"120,022","6,687"
2020-10-08,IN,"128,239","8,217"
2020-10-15,IN,"139,269","11,030"
2020-10-22,IN,"152,396","13,127"
2020-10-29,IN,"169,112","16,716"
2020-11-05,IN,"191,764","22,652"
2020-11-12,IN,"224,374","32,610"
2020-11-19,IN,"268,222","43,848"
2020-11-26,IN,"312,521","44,299"
2020-12-03,IN,"350,974","38,453"
2020-12-10,IN,"398,417","47,443"
2020-12-17,IN,"440,850","42,433"
2020-12-24,IN,"476,538","35,688"
2020-12-31,IN,"505,020","28,482"
2021-01-07,IN,"539,229","34,209"
2021-01-14,IN,"574,119","34,890"
2021-01-21,IN,"598,313","24,194"
2021-01-28,IN,"617,176","18,863"
2021-02-04,IN,"631,333","14,157"
2021-02-11,IN,"643,305","11,972"
2021-02-18,IN,"651,453","8,148"
2021-02-25,IN,"658,045","6,592"
2021-03-04,IN,"663,511","5,466"
2021-03-11,IN,"669,165","5,654"
2021-03-18,IN,"674,434","5,269"
2021-03-25,IN,"680,041","5,607"
2021-04-01,IN,"686,493","6,452"
2021-04-08,IN,"693,453","6,960"
2021-04-15,IN,"701,972","8,519"
2021-04-22,IN,"710,611","8,639"
2021-04-29,IN,"717,563","6,952"
2021-05-06,IN,"725,359","7,796"
2021-05-13,IN,"731,810","6,451"
2021-05-20,IN,"737,282","5,472"
2021-05-27,IN,"741,699","4,417"
2021-06-03,IN,"744,479","2,780"
2021-06-10,IN,"747,802","3,323"
2021-06-17,IN,"750,168","2,366"
2021-06-24,IN,"752,110","1,942"
2021-07-01,IN,"753,928","1,818"
2021-07-08,IN,"756,078","2,150"
2021-07-15,IN,"759,061","2,983"
2021-07-22,IN,"762,837","3,776"
2021-07-29,IN,"768,625","5,788"
2021-08-05,IN,"777,424","8,799"
2021-08-12,IN,"790,926","13,502"
2021-08-19,IN,"809,545","18,619"
2021-08-26,IN,"833,968","24,423"
2021-09-02,IN,"862,935","28,967"
2021-09-09,IN,"889,249","26,314"
2021-09-16,IN,"918,690","29,441"
2021-09-23,IN,"942,129","23,439"
2021-09-30,IN,"961,004","18,875"
2021-10-07,IN,"978,751","17,747"
2021-10-14,IN,"993,998","15,247"
2021-10-21,IN,"1,006,504","12,506"
2021-10-28,IN,"1,017,792","11,288"
2021-11-04,IN,"1,029,339","11,547"
2021-11-11,IN,"1,043,598","14,259"
2021-11-18,IN,"1,061,791","18,193"
2021-11-25,IN,"1,084,488","22,697"
2021-12-02,IN,"1,107,189","22,701"
2021-12-09,IN,"1,140,151","32,962"
2021-12-16,IN,"1,170,955","30,804"
2021-12-23,IN,"1,200,926","29,971"
2021-12-30,IN,"1,234,919","33,993"
2022-01-06,IN,"1,299,480","64,561"
2022-01-13,IN,"1,393,574","94,094"
2022-01-20,IN,"1,490,503","96,929"
2022-01-27,IN,"1,574,807","84,304"
2022-02-03,IN,"1,636,022","61,215"
2022-02-10,IN,"1,655,128","19,106"
2022-02-17,IN,"1,671,299","16,171"
2022-02-24,IN,"1,678,628","7,329"
2022-03-03,IN,"1,682,665","4,037"
2022-03-10,IN,"1,685,994","3,329"
2022-03-17,IN,"1,687,916","1,922"
2022-03-24,IN,"1,689,662","1,746"
2022-03-31,IN,"1,691,043","1,381"
2022-04-07,IN,"1,692,243","1,200"
2022-04-14,IN,"1,693,565","1,322"
2022-04-21,IN,"1,695,736","2,171"
2022-04-28,IN,"1,700,770","5,034"
2022-05-05,IN,"1,705,385","4,615"
2022-05-12,IN,"1,711,273","5,888"
2022-05-19,IN,"1,718,495","7,222"
2022-05-26,IN,"1,727,818","9,323"
2022-06-02,IN,"1,735,571","7,753"
2022-06-09,IN,"1,745,120","9,549"
2022-06-16,IN,"1,753,106","7,986"
2022-06-23,IN,"1,762,056","8,950"
2022-06-30,IN,"1,772,183","10,127"
2022-07-07,IN,"1,782,265","10,082"
2022-07-14,IN,"1,794,607","12,342"
2022-07-21,IN,"1,807,443","12,836"
2022-07-28,IN,"1,823,296","15,853"
2022-08-04,IN,"1,837,688","14,392"
2022-08-11,IN,"1,854,031","16,343"
2022-08-18,IN,"1,867,509","13,478"
2022-08-25,IN,"1,882,527","15,018"
2022-09-01,IN,"1,895,799","13,272"
2022-09-08,IN,"1,905,229","9,430"
2022-09-15,IN,"1,912,563","7,334"
2022-09-22,IN,"1,917,862","5,299"
2022-09-29,IN,"1,921,993","4,131"
2022-10-06,IN,"1,925,645","3,652"
2022-10-13,IN,"1,925,645",0
2022-10-20,IN,"1,933,102","7,457"
2022-10-27,IN,"1,937,565","4,463"
2022-11-03,IN,"1,942,708","5,143"
2022-11-10,IN,"1,948,019","5,311"
2022-11-17,IN,"1,953,497","5,478"
2020-01-23,KS,0,0
2020-01-30,KS,0,0
2020-02-06,KS,0,0
2020-02-13,KS,0,0
2020-02-20,KS,0,0
2020-02-27,KS,0,0
2020-03-05,KS,0,0
2020-03-12,KS,1,1
2020-03-19,KS,21,20
2020-03-26,KS,134,113
2020-04-02,KS,486,352
2020-04-09,KS,"1,047",561
2020-04-16,KS,"1,502",455
2020-04-23,KS,"2,331",829
2020-04-30,KS,"3,835","1,504"
2020-05-07,KS,"5,993","2,158"
2020-05-14,KS,"7,519","1,526"
2020-05-21,KS,"8,508",989
2020-05-28,KS,"9,289",781
2020-06-04,KS,"10,088",799
2020-06-11,KS,"10,750",662
2020-06-18,KS,"11,645",895
2020-06-25,KS,"12,929","1,284"
2020-07-02,KS,"14,831","1,902"
2020-07-09,KS,"17,331","2,500"
2020-07-16,KS,"20,346","3,015"
2020-07-23,KS,"23,479","3,133"
2020-07-30,KS,"26,579","3,100"
2020-08-06,KS,"29,247","2,668"
2020-08-13,KS,"32,083","2,836"
2020-08-20,KS,"35,402","3,319"
2020-08-27,KS,"39,855","4,453"
2020-09-03,KS,"43,819","3,964"
2020-09-10,KS,"47,385","3,566"
2020-09-17,KS,"50,672","3,287"
2020-09-24,KS,"56,530","5,858"
2020-10-01,KS,"61,058","4,528"
2020-10-08,KS,"65,274","4,216"
2020-10-15,KS,"70,692","5,418"
2020-10-22,KS,"76,310","5,618"
2020-10-29,KS,"83,535","7,225"
2020-11-05,KS,"93,759","10,224"
2020-11-12,KS,"110,840","17,081"
2020-11-19,KS,"130,598","19,758"
2020-11-26,KS,"149,957","19,359"
2020-12-03,KS,"164,551","14,594"
2020-12-10,KS,"182,331","17,780"
2020-12-17,KS,"197,419","15,088"
2020-12-24,KS,"212,525","15,106"
2020-12-31,KS,"224,963","12,438"
2021-01-07,KS,"239,197","14,234"
2021-01-14,KS,"254,109","14,912"
2021-01-21,KS,"265,387","11,278"
2021-01-28,KS,"274,745","9,358"
2021-02-04,KS,"281,318","6,573"
2021-02-11,KS,"287,204","5,886"
2021-02-18,KS,"291,088","3,884"
2021-02-25,KS,"295,184","4,096"
2021-03-04,KS,"297,419","2,235"
2021-03-11,KS,"299,504","2,085"
2021-03-18,KS,"301,049","1,545"
2021-03-25,KS,"302,469","1,420"
2021-04-01,KS,"303,883","1,414"
2021-04-08,KS,"305,273","1,390"
2021-04-15,KS,"306,826","1,553"
2021-04-22,KS,"308,329","1,503"
2021-04-29,KS,"309,932","1,603"
2021-05-06,KS,"311,490","1,558"
2021-05-13,KS,"312,711","1,221"
2021-05-20,KS,"313,924","1,213"
2021-05-27,KS,"314,966","1,042"
2021-06-03,KS,"315,628",662
2021-06-10,KS,"316,505",877
2021-06-17,KS,"317,266",761
2021-06-24,KS,"318,035",769
2021-07-01,KS,"319,080","1,045"
2021-07-08,KS,"320,555","1,475"
2021-07-15,KS,"322,170","1,615"
2021-07-22,KS,"325,191","3,021"
2021-07-29,KS,"329,877","4,686"
2021-08-05,KS,"334,119","4,242"
2021-08-12,KS,"345,909","11,790"
2021-08-19,KS,"353,389","7,480"
2021-08-26,KS,"363,319","9,930"
2021-09-02,KS,"374,120","10,801"
2021-09-09,KS,"383,795","9,675"
2021-09-16,KS,"394,611","10,816"
2021-09-23,KS,"402,810","8,199"
2021-09-30,KS,"409,753","6,943"
2021-10-07,KS,"416,319","6,566"
2021-10-14,KS,"422,241","5,922"
2021-10-21,KS,"427,757","5,516"
2021-10-28,KS,"433,622","5,865"
2021-11-04,KS,"439,057","5,435"
2021-11-11,KS,"445,858","6,801"
2021-11-18,KS,"453,700","7,842"
2021-11-25,KS,"461,899","8,199"
2021-12-02,KS,"470,545","8,646"
2021-12-09,KS,"483,059","12,514"
2021-12-16,KS,"494,223","11,164"
2021-12-23,KS,"506,359","12,136"
2021-12-30,KS,"520,316","13,957"
2022-01-06,KS,"550,176","29,860"
2022-01-13,KS,"581,874","31,698"
2022-01-20,KS,"660,458","78,584"
2022-01-27,KS,"710,326","49,868"
2022-02-03,KS,"739,631","29,305"
2022-02-10,KS,"749,658","10,027"
2022-02-17,KS,"761,423","11,765"
2022-02-24,KS,"764,906","3,483"
2022-03-03,KS,"767,479","2,573"
2022-03-10,KS,"768,843","1,364"
2022-03-17,KS,"769,681",838
2022-03-24,KS,"770,216",535
2022-03-31,KS,"770,704",488
2022-04-07,KS,"770,915",211
2022-04-14,KS,"771,570",655
2022-04-21,KS,"772,593","1,023"
2022-04-28,KS,"774,745","2,152"
2022-05-05,KS,"776,732","1,987"
2022-05-12,KS,"778,931","2,199"
2022-05-19,KS,"783,489","4,558"
2022-05-26,KS,"786,484","2,995"
2022-06-02,KS,"789,859","3,375"
2022-06-09,KS,"794,513","4,654"
2022-06-16,KS,"798,451","3,938"
2022-06-23,KS,"802,597","4,146"
2022-06-30,KS,"807,619","5,022"
2022-07-07,KS,"812,999","5,380"
2022-07-14,KS,"820,366","7,367"
2022-07-21,KS,"827,994","7,628"
2022-07-28,KS,"835,485","7,491"
2022-08-04,KS,"842,217","6,732"
2022-08-11,KS,"848,557","6,340"
2022-08-18,KS,"854,085","5,528"
2022-08-25,KS,"859,119","5,034"
2022-09-01,KS,"864,853","5,734"
2022-09-08,KS,"869,254","4,401"
2022-09-15,KS,"873,513","4,259"
2022-09-22,KS,"876,221","2,708"
2022-09-29,KS,"879,001","2,780"
2022-10-06,KS,"880,633","1,632"
2022-10-13,KS,"883,482","2,849"
2022-10-20,KS,"886,123","2,641"
2022-10-27,KS,"888,210","2,087"
2022-11-03,KS,"890,598","2,388"
2022-11-10,KS,"893,300","2,702"
2022-11-17,KS,"895,776","2,476"
2020-01-23,KY,0,0
2020-01-30,KY,0,0
2020-02-06,KY,0,0
2020-02-13,KY,0,0
2020-02-20,KY,0,0
2020-02-27,KY,0,0
2020-03-05,KY,0,0
2020-03-12,KY,8,8
2020-03-19,KY,28,20
2020-03-26,KY,194,166
2020-04-02,KY,621,427
2020-04-09,KY,"1,149",528
2020-04-16,KY,"2,220","1,071"
2020-04-23,KY,"3,373","1,153"
2020-04-30,KY,"4,522","1,149"
2020-05-07,KY,"5,933","1,411"
2020-05-14,KY,"6,851",918
2020-05-21,KY,"8,172","1,321"
2020-05-28,KY,"9,073",901
2020-06-04,KY,"10,409","1,336"
2020-06-11,KY,"11,878","1,469"
2020-06-18,KY,"12,991","1,113"
2020-06-25,KY,"14,363","1,372"
2020-07-02,KY,"15,843","1,480"
2020-07-09,KY,"17,920","2,077"
2020-07-16,KY,"20,679","2,759"
2020-07-23,KY,"24,542","3,863"
2020-07-30,KY,"28,723","4,181"
2020-08-06,KY,"32,728","4,005"
2020-08-13,KY,"36,946","4,218"
2020-08-20,KY,"40,927","3,981"
2020-08-27,KY,"45,237","4,310"
2020-09-03,KY,"49,990","4,753"
2020-09-10,KY,"53,979","3,989"
2020-09-17,KY,"58,746","4,767"
2020-09-24,KY,"63,513","4,767"
2020-10-01,KY,"68,841","5,328"
2020-10-08,KY,"76,588","7,747"
2020-10-15,KY,"83,013","6,425"
2020-10-22,KY,"90,998","7,985"
2020-10-29,KY,"101,496","10,498"
2020-11-05,KY,"113,003","11,507"
2020-11-12,KY,"127,345","14,342"
2020-11-19,KY,"144,753","17,408"
2020-11-26,KY,"166,140","21,387"
2020-12-03,KY,"186,765","20,625"
2020-12-10,KY,"209,135","22,370"
2020-12-17,KY,"230,654","21,519"
2020-12-24,KY,"250,056","19,402"
2020-12-31,KY,"264,829","14,773"
2021-01-07,KY,"297,050","32,221"
2021-01-14,KY,"322,828","25,778"
2021-01-21,KY,"344,126","21,298"
2021-01-28,KY,"362,521","18,395"
2021-02-04,KY,"378,185","15,664"
2021-02-11,KY,"391,017","12,832"
2021-02-18,KY,"398,696","7,679"
2021-02-25,KY,"406,774","8,078"
2021-03-04,KY,"412,531","5,757"
2021-03-11,KY,"417,289","4,758"
2021-03-18,KY,"421,341","4,052"
2021-03-25,KY,"425,240","3,899"
2021-04-01,KY,"428,910","3,670"
2021-04-08,KY,"432,272","3,362"
2021-04-15,KY,"436,457","4,185"
2021-04-22,KY,"440,137","3,680"
2021-04-29,KY,"443,722","3,585"
2021-05-06,KY,"447,416","3,694"
2021-05-13,KY,"450,474","3,058"
2021-05-20,KY,"453,087","2,613"
2021-05-27,KY,"455,181","2,094"
2021-06-03,KY,"456,639","1,458"
2021-06-10,KY,"458,125","1,486"
2021-06-17,KY,"459,379","1,254"
2021-06-24,KY,"460,460","1,081"
2021-07-01,KY,"461,625","1,165"
2021-07-08,KY,"463,043","1,418"
2021-07-15,KY,"465,869","2,826"
2021-07-22,KY,"470,541","4,672"
2021-07-29,KY,"478,426","7,885"
2021-08-05,KY,"490,684","12,258"
2021-08-12,KY,"508,223","17,539"
2021-08-19,KY,"531,948","23,725"
2021-08-26,KY,"561,517","29,569"
2021-09-02,KY,"594,709","33,192"
2021-09-09,KY,"625,238","30,529"
2021-09-16,KY,"656,478","31,240"
2021-09-23,KY,"682,304","25,826"
2021-09-30,KY,"701,499","19,195"
2021-10-07,KY,"717,743","16,244"
2021-10-14,KY,"730,072","12,329"
2021-10-21,KY,"738,983","8,911"
2021-10-28,KY,"746,669","7,686"
2021-11-04,KY,"753,808","7,139"
2021-11-11,KY,"762,326","8,518"
2021-11-18,KY,"771,976","9,650"
2021-11-25,KY,"783,595","11,619"
2021-12-02,KY,"796,324","12,729"
2021-12-09,KY,"812,669","16,345"
2021-12-16,KY,"828,044","15,375"
2021-12-23,KY,"844,821","16,777"
2021-12-30,KY,"872,477","27,656"
2022-01-06,KY,"928,417","55,940"
2022-01-13,KY,"1,000,241","71,824"
2022-01-20,KY,"1,095,135","94,894"
2022-01-27,KY,"1,182,481","87,346"
2022-02-03,KY,"1,243,497","61,016"
2022-02-10,KY,"1,285,653","42,156"
2022-02-17,KY,"1,299,817","14,164"
2022-02-24,KY,"1,313,307","13,490"
2022-03-03,KY,"1,320,488","7,181"
2022-03-10,KY,"1,324,957","4,469"
2022-03-17,KY,"1,328,285","3,328"
2022-03-24,KY,"1,330,136","1,851"
2022-03-31,KY,"1,331,551","1,415"
2022-04-07,KY,"1,332,908","1,357"
2022-04-14,KY,"1,334,524","1,616"
2022-04-21,KY,"1,336,604","2,080"
2022-04-28,KY,"1,337,077",473
2022-05-05,KY,"1,341,020","3,943"
2022-05-12,KY,"1,346,724","5,704"
2022-05-19,KY,"1,354,123","7,399"
2022-05-26,KY,"1,362,829","8,706"
2022-06-02,KY,"1,370,581","7,752"
2022-06-09,KY,"1,380,650","10,069"
2022-06-16,KY,"1,389,751","9,101"
2022-06-23,KY,"1,399,530","9,779"
2022-06-30,KY,"1,411,664","12,134"
2022-07-07,KY,"1,424,315","12,651"
2022-07-14,KY,"1,439,907","15,592"
2022-07-21,KY,"1,457,383","17,476"
2022-07-28,KY,"1,474,857","17,474"
2022-08-04,KY,"1,491,289","16,432"
2022-08-11,KY,"1,506,780","15,491"
2022-08-18,KY,"1,523,163","16,383"
2022-08-25,KY,"1,543,070","19,907"
2022-09-01,KY,"1,561,722","18,652"
2022-09-08,KY,"1,574,784","13,062"
2022-09-15,KY,"1,584,322","9,538"
2022-09-22,KY,"1,591,106","6,784"
2022-09-29,KY,"1,596,134","5,028"
2022-10-06,KY,"1,600,435","4,301"
2022-10-13,KY,"1,604,482","4,047"
2022-10-20,KY,"1,608,476","3,994"
2022-10-27,KY,"1,613,160","4,684"
2022-11-03,KY,"1,618,388","5,228"
2022-11-10,KY,"1,622,400","4,012"
2022-11-17,KY,"1,625,642","3,242"
2020-01-23,LA,0,0
2020-01-30,LA,0,0
2020-02-06,LA,0,0
2020-02-13,LA,0,0
2020-02-20,LA,0,0
2020-02-27,LA,0,0
2020-03-05,LA,0,0
2020-03-12,LA,5,5
2020-03-19,LA,266,261
2020-03-26,LA,"1,796","1,530"
2020-04-02,LA,"6,424","4,628"
2020-04-09,LA,"17,030","10,606"
2020-04-16,LA,"21,949","4,919"
2020-04-23,LA,"25,253","3,304"
2020-04-30,LA,"27,660","2,407"
2020-05-07,LA,"30,398","2,738"
2020-05-14,LA,"32,623","2,225"
2020-05-21,LA,"35,316","2,693"
2020-05-28,LA,"38,486","3,170"
2020-06-04,LA,"41,108","2,622"
2020-06-11,LA,"44,014","2,906"
2020-06-18,LA,"48,249","4,235"
2020-06-25,LA,"52,477","4,228"
2020-07-02,LA,"60,178","7,701"
2020-07-09,LA,"70,151","9,973"
2020-07-16,LA,"84,135","13,984"
2020-07-23,LA,"99,354","15,219"
2020-07-30,LA,"112,773","13,419"
2020-08-06,LA,"125,943","13,170"
2020-08-13,LA,"134,304","8,361"
2020-08-20,LA,"139,900","5,596"
2020-08-27,LA,"145,722","5,822"
2020-09-03,LA,"150,724","5,002"
2020-09-10,LA,"155,875","5,151"
2020-09-17,LA,"159,876","4,001"
2020-09-24,LA,"163,889","4,013"
2020-10-01,LA,"167,455","3,566"
2020-10-08,LA,"172,625","5,170"
2020-10-15,LA,"176,239","3,614"
2020-10-22,LA,"181,151","4,912"
2020-10-29,LA,"185,830","4,679"
2020-11-05,LA,"190,188","4,358"
2020-11-12,LA,"194,711","4,523"
2020-11-19,LA,"209,923","15,212"
2020-11-26,LA,"225,639","15,716"
2020-12-03,LA,"241,336","15,697"
2020-12-10,LA,"258,926","17,590"
2020-12-17,LA,"275,551","16,625"
2020-12-24,LA,"293,930","18,379"
2020-12-31,LA,"311,230","17,300"
2021-01-07,LA,"333,513","22,283"
2021-01-14,LA,"355,841","22,328"
2021-01-21,LA,"374,585","18,744"
2021-01-28,LA,"392,414","17,829"
2021-02-04,LA,"406,240","13,826"
2021-02-11,LA,"414,723","8,483"
2021-02-18,LA,"421,023","6,300"
2021-02-25,LA,"426,930","5,907"
2021-03-04,LA,"431,794","4,864"
2021-03-11,LA,"435,505","3,711"
2021-03-18,LA,"438,983","3,478"
2021-03-25,LA,"442,231","3,248"
2021-04-01,LA,"444,874","2,643"
2021-04-08,LA,"447,645","2,771"
